star,mv,bvcolor,observation_id
69830,5.46718913055562,0.78,j879.267
69830,5.46718913055562,0.78,j116.129
69830,5.46718913055562,0.78,j214.129
69830,5.46718913055562,0.78,j220.133
69830,5.46718913055562,0.78,j834.203
69830,5.46718913055562,0.78,j165.81
69830,5.46718913055562,0.78,j882.200
69830,5.46718913055562,0.78,j221.137
69830,5.46718913055562,0.78,j91.466
69830,5.46718913055562,0.78,j91.268
69830,5.46718913055562,0.78,j143.155
69830,5.46718913055562,0.78,j28.207
69830,5.46718913055562,0.78,j26.210
69830,5.46718913055562,0.78,j82.460
69830,5.46718913055562,0.78,j363.552
69830,5.46718913055562,0.78,j118.804
69830,5.46718913055562,0.78,j840.144
69830,5.46718913055562,0.78,j28.206
69830,5.46718913055562,0.78,j110.162
69830,5.46718913055562,0.78,j111.501
69830,5.46718913055562,0.78,j84.281
69830,5.46718913055562,0.78,j837.199
69830,5.46718913055562,0.78,j815.149
69830,5.46718913055562,0.78,j83.943
69830,5.46718913055562,0.78,j114.88
69830,5.46718913055562,0.78,j82.231
69830,5.46718913055562,0.78,j278.340
69830,5.46718913055562,0.78,j106.601
69830,5.46718913055562,0.78,j840.145
69830,5.46718913055562,0.78,j833.237
69830,5.46718913055562,0.78,j89.617
69830,5.46718913055562,0.78,j86.146
69830,5.46718913055562,0.78,j149.125
69830,5.46718913055562,0.78,j49.155
69830,5.46718913055562,0.78,j113.161
69830,5.46718913055562,0.78,j138.662
69830,5.46718913055562,0.78,j856.208
69830,5.46718913055562,0.78,j886.194
69830,5.46718913055562,0.78,j26.1037
69830,5.46718913055562,0.78,j67.1006
69830,5.46718913055562,0.78,j78.223
69830,5.46718913055562,0.78,j117.97
69830,5.46718913055562,0.78,j165.83
69830,5.46718913055562,0.78,j115.641
69830,5.46718913055562,0.78,j82.459
69830,5.46718913055562,0.78,j133.656
69830,5.46718913055562,0.78,j116.424
69830,5.46718913055562,0.78,j891.122
69830,5.46718913055562,0.78,j52.148
69830,5.46718913055562,0.78,j81.1209
69830,5.46718913055562,0.78,j89.106
69830,5.46718913055562,0.78,j809.147
69830,5.46718913055562,0.78,j860.177
69830,5.46718913055562,0.78,j116.104
69830,5.46718913055562,0.78,j133.462
69830,5.46718913055562,0.78,j111.502
69830,5.46718913055562,0.78,j80.1209
69830,5.46718913055562,0.78,j833.233
69830,5.46718913055562,0.78,j886.195
69830,5.46718913055562,0.78,j857.181
69830,5.46718913055562,0.78,j104.388
69830,5.46718913055562,0.78,j837.207
69830,5.46718913055562,0.78,j89.890
69830,5.46718913055562,0.78,j837.203
69830,5.46718913055562,0.78,j115.642
69830,5.46718913055562,0.78,j888.175
69830,5.46718913055562,0.78,j115.384
69830,5.46718913055562,0.78,j79.112
69830,5.46718913055562,0.78,j314.160
69830,5.46718913055562,0.78,j815.147
69830,5.46718913055562,0.78,j857.182
69830,5.46718913055562,0.78,j67.1008
69830,5.46718913055562,0.78,j886.193
69830,5.46718913055562,0.78,j80.656
69830,5.46718913055562,0.78,j105.166
69830,5.46718913055562,0.78,j881.209
69830,5.46718913055562,0.78,j810.186
69830,5.46718913055562,0.78,j116.103
69830,5.46718913055562,0.78,j844.115
69830,5.46718913055562,0.78,j119.1067
69830,5.46718913055562,0.78,j196.310
69830,5.46718913055562,0.78,j182.479
69830,5.46718913055562,0.78,j197.306
69830,5.46718913055562,0.78,j363.501
69830,5.46718913055562,0.78,j89.615
69830,5.46718913055562,0.78,j91.77
69830,5.46718913055562,0.78,j833.236
69830,5.46718913055562,0.78,j220.132
69830,5.46718913055562,0.78,j81.1211
69830,5.46718913055562,0.78,j808.216
69830,5.46718913055562,0.78,j834.201
69830,5.46718913055562,0.78,j839.127
69830,5.46718913055562,0.78,j105.167
69830,5.46718913055562,0.78,j808.219
69830,5.46718913055562,0.78,j860.174
69830,5.46718913055562,0.78,j864.109
69830,5.46718913055562,0.78,j111.669
69830,5.46718913055562,0.78,j879.265
69830,5.46718913055562,0.78,j81.1485
69830,5.46718913055562,0.78,j78.224
69830,5.46718913055562,0.78,j81.902
69830,5.46718913055562,0.78,j855.211
69830,5.46718913055562,0.78,j832.221
69830,5.46718913055562,0.78,j80.1210
69830,5.46718913055562,0.78,j220.138
69830,5.46718913055562,0.78,j882.196
69830,5.46718913055562,0.78,j78.222
69830,5.46718913055562,0.78,j890.117
69830,5.46718913055562,0.78,j134.497
69830,5.46718913055562,0.78,j48.920
69830,5.46718913055562,0.78,j138.182
69830,5.46718913055562,0.78,j220.139
69830,5.46718913055562,0.78,j838.196
69830,5.46718913055562,0.78,j137.297
69830,5.46718913055562,0.78,j87.353
69830,5.46718913055562,0.78,j146.159
69830,5.46718913055562,0.78,j142.168
69830,5.46718913055562,0.78,j120.285
69830,5.46718913055562,0.78,j106.288
69830,5.46718913055562,0.78,j837.209
69830,5.46718913055562,0.78,j63.1400
69830,5.46718913055562,0.78,j165.82
69830,5.46718913055562,0.78,j888.177
69830,5.46718913055562,0.78,j111.91
69830,5.46718913055562,0.78,j282.295
69830,5.46718913055562,0.78,j136.128
69830,5.46718913055562,0.78,j839.126
69830,5.46718913055562,0.78,j117.577
69830,5.46718913055562,0.78,j114.476
69830,5.46718913055562,0.78,j119.1068
69830,5.46718913055562,0.78,j111.90
69830,5.46718913055562,0.78,j105.165
69830,5.46718913055562,0.78,j138.181
69830,5.46718913055562,0.78,j52.540
69830,5.46718913055562,0.78,j48.468
69830,5.46718913055562,0.78,j89.299
69830,5.46718913055562,0.78,j89.889
69830,5.46718913055562,0.78,j836.216
69830,5.46718913055562,0.78,j161.363
69830,5.46718913055562,0.78,j881.210
69830,5.46718913055562,0.78,j889.139
69830,5.46718913055562,0.78,j884.177
69830,5.46718913055562,0.78,j91.467
69830,5.46718913055562,0.78,j78.802
69830,5.46718913055562,0.78,j81.1210
69830,5.46718913055562,0.78,j85.412
69830,5.46718913055562,0.78,j137.142
69830,5.46718913055562,0.78,j278.341
69830,5.46718913055562,0.78,j863.150
69830,5.46718913055562,0.78,j871.150
69830,5.46718913055562,0.78,j89.301
69830,5.46718913055562,0.78,j810.187
69830,5.46718913055562,0.78,j290.263
69830,5.46718913055562,0.78,j89.105
69830,5.46718913055562,0.78,j149.127
69830,5.46718913055562,0.78,j865.111
69830,5.46718913055562,0.78,j78.801
69830,5.46718913055562,0.78,j882.201
69830,5.46718913055562,0.78,j118.88
69830,5.46718913055562,0.78,j66.711
69830,5.46718913055562,0.78,j90.694
69830,5.46718913055562,0.78,j150.679
69830,5.46718913055562,0.78,j114.89
69830,5.46718913055562,0.78,j161.365
69830,5.46718913055562,0.78,j104.389
69830,5.46718913055562,0.78,j880.213
69830,5.46718913055562,0.78,j90.695
69830,5.46718913055562,0.78,j855.210
69830,5.46718913055562,0.78,j91.76
69830,5.46718913055562,0.78,j80.657
69830,5.46718913055562,0.78,j85.94
69830,5.46718913055562,0.78,j277.533
69830,5.46718913055562,0.78,j182.477
69830,5.46718913055562,0.78,j89.616
69830,5.46718913055562,0.78,j161.364
69830,5.46718913055562,0.78,j857.178
69830,5.46718913055562,0.78,j49.156
69830,5.46718913055562,0.78,j840.141
69830,5.46718913055562,0.78,j150.681
69830,5.46718913055562,0.78,j197.308
69830,5.46718913055562,0.78,j891.121
69830,5.46718913055562,0.78,j881.208
69830,5.46718913055562,0.78,j86.145
69830,5.46718913055562,0.78,j133.172
69830,5.46718913055562,0.78,j83.941
69830,5.46718913055562,0.78,j29.206
69830,5.46718913055562,0.78,j81.158
69830,5.46718913055562,0.78,j49.1000
69830,5.46718913055562,0.78,j138.661
69830,5.46718913055562,0.78,j84.283
69830,5.46718913055562,0.78,j881.206
69830,5.46718913055562,0.78,j857.180
69830,5.46718913055562,0.78,j837.200
69830,5.46718913055562,0.78,j815.145
69830,5.46718913055562,0.78,j83.942
69830,5.46718913055562,0.78,j108.131
69830,5.46718913055562,0.78,j855.213
69830,5.46718913055562,0.78,j246.718
69830,5.46718913055562,0.78,j111.89
69830,5.46718913055562,0.78,j113.162
69830,5.46718913055562,0.78,j117.579
69830,5.46718913055562,0.78,j89.300
69830,5.46718913055562,0.78,j104.390
69830,5.46718913055562,0.78,j26.211
69830,5.46718913055562,0.78,j846.109
69830,5.46718913055562,0.78,j91.269
69830,5.46718913055562,0.78,j865.112
69830,5.46718913055562,0.78,j118.86
69830,5.46718913055562,0.78,j116.425
69830,5.46718913055562,0.78,j82.232
69830,5.46718913055562,0.78,j838.199
69830,5.46718913055562,0.78,j114.477
69830,5.46718913055562,0.78,j137.144
69830,5.46718913055562,0.78,j306.387
69830,5.46718913055562,0.78,j136.129
69830,5.46718913055562,0.78,j81.416
69830,5.46718913055562,0.78,j138.870
69830,5.46718913055562,0.78,j845.108
69830,5.46718913055562,0.78,j116.102
69830,5.46718913055562,0.78,j116.130
69830,5.46718913055562,0.78,j106.599
69830,5.46718913055562,0.78,j833.234
69830,5.46718913055562,0.78,j82.230
69830,5.46718913055562,0.78,j808.220
69830,5.46718913055562,0.78,j80.887
69830,5.46718913055562,0.78,j82.461
69830,5.46718913055562,0.78,j84.282
69830,5.46718913055562,0.78,j879.268
69830,5.46718913055562,0.78,j282.296
69830,5.46718913055562,0.78,j845.109
69830,5.46718913055562,0.78,j808.215
69830,5.46718913055562,0.78,j87.354
69830,5.46718913055562,0.78,j26.587
69830,5.46718913055562,0.78,j143.156
69830,5.46718913055562,0.78,j278.339
69830,5.46718913055562,0.78,j118.803
69830,5.46718913055562,0.78,j138.663
69830,5.46718913055562,0.78,j90.995
69830,5.46718913055562,0.78,j90.467
69830,5.46718913055562,0.78,j81.676
69830,5.46718913055562,0.78,j832.222
69830,5.46718913055562,0.78,j834.204
69830,5.46718913055562,0.78,j137.296
69830,5.46718913055562,0.78,j809.142
69830,5.46718913055562,0.78,j108.133
69830,5.46718913055562,0.78,j110.571
69830,5.46718913055562,0.78,j834.202
69830,5.46718913055562,0.78,j840.143
69830,5.46718913055562,0.78,j862.152
69830,5.46718913055562,0.78,j810.189
69830,5.46718913055562,0.78,j884.178
69830,5.46718913055562,0.78,j363.550
69830,5.46718913055562,0.78,j89.107
69830,5.46718913055562,0.78,j329.467
69830,5.46718913055562,0.78,j196.106
69830,5.46718913055562,0.78,j146.160
69830,5.46718913055562,0.78,j26.212
69830,5.46718913055562,0.78,j81.1483
69830,5.46718913055562,0.78,j881.211
69830,5.46718913055562,0.78,j116.128
69830,5.46718913055562,0.78,j110.572
69830,5.46718913055562,0.78,j111.668
69830,5.46718913055562,0.78,j81.678
69830,5.46718913055562,0.78,j808.217
69830,5.46718913055562,0.78,j285.86
69830,5.46718913055562,0.78,j832.224
69830,5.46718913055562,0.78,j911.234
69830,5.46718913055562,0.78,j86.144
69830,5.46718913055562,0.78,j856.209
69830,5.46718913055562,0.78,j832.223
69830,5.46718913055562,0.78,j837.204
69830,5.46718913055562,0.78,j810.188
69830,5.46718913055562,0.78,j245.195
69830,5.46718913055562,0.78,j80.1211
69830,5.46718913055562,0.78,j807.208
69830,5.46718913055562,0.78,j28.602
69830,5.46718913055562,0.78,j809.143
69830,5.46718913055562,0.78,j106.600
69830,5.46718913055562,0.78,j80.886
69830,5.46718913055562,0.78,j835.222
69830,5.46718913055562,0.78,j314.159
69830,5.46718913055562,0.78,j306.388
69830,5.46718913055562,0.78,j815.146
69830,5.46718913055562,0.78,j834.205
69830,5.46718913055562,0.78,j108.132
69830,5.46718913055562,0.78,j351.162
69830,5.46718913055562,0.78,j133.658
69830,5.46718913055562,0.78,j80.658
69830,5.46718913055562,0.78,j245.194
69830,5.46718913055562,0.78,j833.235
69830,5.46718913055562,0.78,j67.686
69830,5.46718913055562,0.78,j81.677
69830,5.46718913055562,0.78,j882.198
69830,5.46718913055562,0.78,j61.459
69830,5.46718913055562,0.78,j835.221
69830,5.46718913055562,0.78,j110.161
69830,5.46718913055562,0.78,j146.812
69830,5.46718913055562,0.78,j221.139
69830,5.46718913055562,0.78,j837.206
69830,5.46718913055562,0.78,j137.298
69830,5.46718913055562,0.78,j81.901
69830,5.46718913055562,0.78,j88.120
69830,5.46718913055562,0.78,j67.1007
69830,5.46718913055562,0.78,j150.680
69830,5.46718913055562,0.78,j867.131
69830,5.46718913055562,0.78,j117.96
69830,5.46718913055562,0.78,j871.151
69830,5.46718913055562,0.78,j815.144
69830,5.46718913055562,0.78,j856.210
69830,5.46718913055562,0.78,j91.75
69830,5.46718913055562,0.78,j911.233
69830,5.46718913055562,0.78,j83.40
69830,5.46718913055562,0.78,j812.105
69830,5.46718913055562,0.78,j196.104
69830,5.46718913055562,0.78,j187.409
69830,5.46718913055562,0.78,j860.175
69830,5.46718913055562,0.78,j808.218
69830,5.46718913055562,0.78,j106.290
69830,5.46718913055562,0.78,j91.465
69830,5.46718913055562,0.78,j118.805
69830,5.46718913055562,0.78,j318.104
69830,5.46718913055562,0.78,j47.426
69830,5.46718913055562,0.78,j142.169
69830,5.46718913055562,0.78,j815.148
69830,5.46718913055562,0.78,j833.232
69830,5.46718913055562,0.78,j246.719
69830,5.46718913055562,0.78,j197.139
69830,5.46718913055562,0.78,j846.108
69830,5.46718913055562,0.78,j49.579
69830,5.46718913055562,0.78,j133.461
69830,5.46718913055562,0.78,j28.208
69830,5.46718913055562,0.78,j134.496
69830,5.46718913055562,0.78,j88.121
69830,5.46718913055562,0.78,j839.124
69830,5.46718913055562,0.78,j871.149
69830,5.46718913055562,0.78,j365.912
69830,5.46718913055562,0.78,j252.404
69830,5.46718913055562,0.78,j63.1697
69830,5.46718913055562,0.78,j889.137
69830,5.46718913055562,0.78,j867.133
69830,5.46718913055562,0.78,j196.309
69830,5.46718913055562,0.78,j28.966
69830,5.46718913055562,0.78,j114.280
69830,5.46718913055562,0.78,j862.153
69830,5.46718913055562,0.78,j305.1751
69830,5.46718913055562,0.78,j119.1069
69830,5.46718913055562,0.78,j111.503
69830,5.46718913055562,0.78,j318.105
69830,5.46718913055562,0.78,j133.460
69830,5.46718913055562,0.78,j85.411
69830,5.46718913055562,0.78,j865.113
69830,5.46718913055562,0.78,j290.265
69830,5.46718913055562,0.78,j111.667
69830,5.46718913055562,0.78,j866.143
69830,5.46718913055562,0.78,j106.289
69830,5.46718913055562,0.78,j862.151
69830,5.46718913055562,0.78,j28.965
69830,5.46718913055562,0.78,j80.885
69830,5.46718913055562,0.78,j290.264
69830,5.46718913055562,0.78,j110.160
69830,5.46718913055562,0.78,j85.96
69830,5.46718913055562,0.78,j48.467
69830,5.46718913055562,0.78,j807.211
69830,5.46718913055562,0.78,j134.495
69830,5.46718913055562,0.78,j114.90
69830,5.46718913055562,0.78,j285.84
69830,5.46718913055562,0.78,j138.411
69830,5.46718913055562,0.78,j884.179
69830,5.46718913055562,0.78,j363.551
69830,5.46718913055562,0.78,j870.160
69830,5.46718913055562,0.78,j81.1484
69830,5.46718913055562,0.78,j137.143
69830,5.46718913055562,0.78,j882.197
69830,5.46718913055562,0.78,j245.193
69830,5.46718913055562,0.78,j116.423
69830,5.46718913055562,0.78,j844.116
69830,5.46718913055562,0.78,j117.578
69830,5.46718913055562,0.78,j120.284
69830,5.46718913055562,0.78,j91.270
69830,5.46718913055562,0.78,j90.696
69830,5.46718913055562,0.78,j888.176
69830,5.46718913055562,0.78,j366.98
69830,5.46718913055562,0.78,j82.765
69830,5.46718913055562,0.78,j809.144
69830,5.46718913055562,0.78,j836.215
69830,5.46718913055562,0.78,j807.209
69830,5.46718913055562,0.78,j196.308
69830,5.46718913055562,0.78,j305.1753
69830,5.46718913055562,0.78,j221.138
69830,5.46718913055562,0.78,j28.601
69830,5.46718913055562,0.78,j81.418
69809,4.34003334656836,0.64,j246.933
69809,4.34003334656836,0.64,j277.529
69809,4.34003334656836,0.64,j06.669
69809,4.34003334656836,0.64,j222.501
69809,4.34003334656836,0.64,j278.547
69809,4.34003334656836,0.64,j163.322
69809,4.34003334656836,0.64,j246.925
69809,4.34003334656836,0.64,j03.234
69809,4.34003334656836,0.64,j15.2396
69809,4.34003334656836,0.64,j316.428
69809,4.34003334656836,0.64,j305.1539
69809,4.34003334656836,0.64,j330.73
71334,4.87304271284184,0.67,j282.289
71334,4.87304271284184,0.67,j138.900
71334,4.87304271284184,0.67,j28.209
71334,4.87304271284184,0.67,j282.309
71334,4.87304271284184,0.67,j317.112
71334,4.87304271284184,0.67,j222.502
71334,4.87304271284184,0.67,j04.462
71334,4.87304271284184,0.67,j15.2397
71479,4.08108074874939,0.59,j316.432
71479,4.08108074874939,0.59,j222.512
71479,4.08108074874939,0.59,j329.469
71479,4.08108074874939,0.59,j333.458
71479,4.08108074874939,0.59,j246.547
71479,4.08108074874939,0.59,j03.243
71479,4.08108074874939,0.59,j15.2399
71479,4.08108074874939,0.59,j274.350
71479,4.08108074874939,0.59,j282.310
71479,4.08108074874939,0.59,j277.531
71479,4.08108074874939,0.59,j133.660
71479,4.08108074874939,0.59,j06.664
71479,4.08108074874939,0.59,j282.291
hip41689,8.88375367369833,1.345,j70.971
hip41689,8.88375367369833,1.345,j70.378
hip41689,8.88375367369833,1.345,j319.119
hip41689,8.88375367369833,1.345,j857.156
hip41689,8.88375367369833,1.345,j901.147
hip41689,8.88375367369833,1.345,j70.1184
hip41689,8.88375367369833,1.345,j161.163
hip41689,8.88375367369833,1.345,j888.129
hip41689,8.88375367369833,1.345,j86.382
hip41689,8.88375367369833,1.345,j183.481
hip41689,8.88375367369833,1.345,j111.99
hip41689,8.88375367369833,1.345,j81.408
hip41689,8.88375367369833,1.345,j900.168
hip41689,8.88375367369833,1.345,j166.71
hip41689,8.88375367369833,1.345,j116.942
hip41689,8.88375367369833,1.345,j137.284
hip41689,8.88375367369833,1.345,j165.419
hip41689,8.88375367369833,1.345,j70.144
hip41689,8.88375367369833,1.345,j166.292
hip41689,8.88375367369833,1.345,j308.315
hip41689,8.88375367369833,1.345,j79.99
hip41689,8.88375367369833,1.345,j899.162
hip41689,8.88375367369833,1.345,j80.646
hip41689,8.88375367369833,1.345,j902.162
hip41689,8.88375367369833,1.345,j311.159
hip41689,8.88375367369833,1.345,j885.184
hip41689,8.88375367369833,1.345,j884.234
hip41689,8.88375367369833,1.345,j61.194
hip41689,8.88375367369833,1.345,j78.539
hip41689,8.88375367369833,1.345,j886.208
hip41689,8.88375367369833,1.345,j183.230
hip41689,8.88375367369833,1.345,j82.190
hip41689,8.88375367369833,1.345,j91.293
hip41689,8.88375367369833,1.345,j04.476
hip41689,8.88375367369833,1.345,j348.138
hip41689,8.88375367369833,1.345,j78.237
hip41689,8.88375367369833,1.345,j246.729
hip41689,8.88375367369833,1.345,j70.687
hip41689,8.88375367369833,1.345,j87.377
hip41689,8.88375367369833,1.345,j70.1395
hip41689,8.88375367369833,1.345,j353.117
hip41689,8.88375367369833,1.345,j898.164
hip41689,8.88375367369833,1.345,j80.861
hip41689,8.88375367369833,1.345,j222.704
hip41689,8.88375367369833,1.345,j166.557
hip41689,8.88375367369833,1.345,j320.82
hip41689,8.88375367369833,1.345,j911.253
hip41689,8.88375367369833,1.345,j167.272
hip41689,8.88375367369833,1.345,j314.156
hip41689,8.88375367369833,1.345,j63.1105
hip41689,8.88375367369833,1.345,j63.148
hip41689,8.88375367369833,1.345,j164.251
71881,4.37937279195493,0.630001,j148.339
71881,4.37937279195493,0.630001,j136.120
71881,4.37937279195493,0.630001,j277.518
71881,4.37937279195493,0.630001,j249.118
71881,4.37937279195493,0.630001,j285.94
71881,4.37937279195493,0.630001,j148.340
71881,4.37937279195493,0.630001,j111.98
71881,4.37937279195493,0.630001,j06.328
71881,4.37937279195493,0.630001,j246.901
71881,4.37937279195493,0.630001,j319.121
71881,4.37937279195493,0.630001,j320.84
71881,4.37937279195493,0.630001,j02.634
71881,4.37937279195493,0.630001,j148.116
71881,4.37937279195493,0.630001,j185.1105
72673,5.9530378388554,0.79,j26.233
72673,5.9530378388554,0.79,j278.345
72673,5.9530378388554,0.79,j329.468
72673,5.9530378388554,0.79,j859.209
72673,5.9530378388554,0.79,j49.152
72673,5.9530378388554,0.79,j13.264
72673,5.9530378388554,0.79,j808.203
72673,5.9530378388554,0.79,j815.133
72673,5.9530378388554,0.79,j49.1001
72673,5.9530378388554,0.79,j13.1244
72673,5.9530378388554,0.79,j351.166
72673,5.9530378388554,0.79,j106.602
72673,5.9530378388554,0.79,j16.595
72673,5.9530378388554,0.79,j49.1941
72673,5.9530378388554,0.79,j52.547
72673,5.9530378388554,0.79,j13.2263
72673,5.9530378388554,0.79,j856.213
72673,5.9530378388554,0.79,j49.1940
72673,5.9530378388554,0.79,j810.183
72673,5.9530378388554,0.79,j111.671
72673,5.9530378388554,0.79,j13.2264
72673,5.9530378388554,0.79,j49.578
72673,5.9530378388554,0.79,j07.1014
72673,5.9530378388554,0.79,j13.1727
72673,5.9530378388554,0.79,j815.132
72673,5.9530378388554,0.79,j138.466
72673,5.9530378388554,0.79,j859.207
72673,5.9530378388554,0.79,j866.148
72673,5.9530378388554,0.79,j05.161
72673,5.9530378388554,0.79,j866.150
72673,5.9530378388554,0.79,j833.238
72673,5.9530378388554,0.79,j49.2265
72673,5.9530378388554,0.79,j163.291
72673,5.9530378388554,0.79,j185.844
72673,5.9530378388554,0.79,j891.124
72673,5.9530378388554,0.79,j89.302
72673,5.9530378388554,0.79,j220.130
72673,5.9530378388554,0.79,j49.2674
72673,5.9530378388554,0.79,j866.151
72673,5.9530378388554,0.79,j14.657
72673,5.9530378388554,0.79,j49.2673
72673,5.9530378388554,0.79,j14.656
72673,5.9530378388554,0.79,j859.210
72673,5.9530378388554,0.79,j832.258
72673,5.9530378388554,0.79,j16.594
72673,5.9530378388554,0.79,j832.259
72673,5.9530378388554,0.79,j13.1729
72673,5.9530378388554,0.79,j26.234
72673,5.9530378388554,0.79,j835.225
72673,5.9530378388554,0.79,j66.178
72673,5.9530378388554,0.79,j05.162
72673,5.9530378388554,0.79,j196.129
72673,5.9530378388554,0.79,j808.204
72673,5.9530378388554,0.79,j838.179
72673,5.9530378388554,0.79,j836.177
72673,5.9530378388554,0.79,j13.262
72673,5.9530378388554,0.79,j80.1178
72673,5.9530378388554,0.79,j832.257
72673,5.9530378388554,0.79,j835.226
72673,5.9530378388554,0.79,j48.921
72673,5.9530378388554,0.79,j13.1243
72673,5.9530378388554,0.79,j810.182
72673,5.9530378388554,0.79,j185.1219
72673,5.9530378388554,0.79,j49.1619
72673,5.9530378388554,0.79,j807.204
72673,5.9530378388554,0.79,j809.151
72673,5.9530378388554,0.79,j866.149
72673,5.9530378388554,0.79,j186.206
72673,5.9530378388554,0.79,j246.720
72673,5.9530378388554,0.79,j184.203
72673,5.9530378388554,0.79,j837.215
72673,5.9530378388554,0.79,j164.241
72673,5.9530378388554,0.79,j13.657
72673,5.9530378388554,0.79,j859.208
72673,5.9530378388554,0.79,j856.212
72673,5.9530378388554,0.79,j13.1728
72673,5.9530378388554,0.79,j05.163
72673,5.9530378388554,0.79,j07.1013
72673,5.9530378388554,0.79,j150.486
72673,5.9530378388554,0.79,j13.263
72673,5.9530378388554,0.79,j47.427
72673,5.9530378388554,0.79,j316.131
72673,5.9530378388554,0.79,j111.670
72673,5.9530378388554,0.79,j26.235
72673,5.9530378388554,0.79,j838.177
72673,5.9530378388554,0.79,j833.239
72673,5.9530378388554,0.79,j833.240
72673,5.9530378388554,0.79,j838.178
72673,5.9530378388554,0.79,j14.658
72673,5.9530378388554,0.79,j809.150
72673,5.9530378388554,0.79,j835.224
72673,5.9530378388554,0.79,j834.218
72673,5.9530378388554,0.79,j52.150
72673,5.9530378388554,0.79,j834.220
72673,5.9530378388554,0.79,j16.593
72673,5.9530378388554,0.79,j07.1015
72673,5.9530378388554,0.79,j13.1245
72673,5.9530378388554,0.79,j363.502
72673,5.9530378388554,0.79,j13.656
72673,5.9530378388554,0.79,j13.2262
72673,5.9530378388554,0.79,j13.658
72673,5.9530378388554,0.79,j111.672
72673,5.9530378388554,0.79,j837.216
72673,5.9530378388554,0.79,j807.205
72673,5.9530378388554,0.79,j834.219
72673,5.9530378388554,0.79,j837.214
72659,3.92682975760016,0.57,j137.448
72659,3.92682975760016,0.57,j70.371
72659,3.92682975760016,0.57,j108.130
72659,3.92682975760016,0.57,j349.159
72659,3.92682975760016,0.57,j165.88
72659,3.92682975760016,0.57,j146.811
72659,3.92682975760016,0.57,j219.286
72659,3.92682975760016,0.57,j249.114
72659,3.92682975760016,0.57,j87.356
72659,3.92682975760016,0.57,j52.544
72659,3.92682975760016,0.57,j138.871
72659,3.92682975760016,0.57,j78.226
72659,3.92682975760016,0.57,j15.1488
72659,3.92682975760016,0.57,j104.384
72659,3.92682975760016,0.57,j48.202
72659,3.92682975760016,0.57,j78.800
72659,3.92682975760016,0.57,j116.131
72659,3.92682975760016,0.57,j145.150
72659,3.92682975760016,0.57,j119.1071
72659,3.92682975760016,0.57,j15.1766
72659,3.92682975760016,0.57,j82.462
72659,3.92682975760016,0.57,j91.267
72659,3.92682975760016,0.57,j90.997
72659,3.92682975760016,0.57,j134.493
72659,3.92682975760016,0.57,j165.85
72659,3.92682975760016,0.57,j196.107
72659,3.92682975760016,0.57,j14.184
72659,3.92682975760016,0.57,j04.898
72659,3.92682975760016,0.57,j07.707
72659,3.92682975760016,0.57,j07.1028
72659,3.92682975760016,0.57,j114.284
72659,3.92682975760016,0.57,j15.186
72659,3.92682975760016,0.57,j185.1150
72659,3.92682975760016,0.57,j15.1973
72659,3.92682975760016,0.57,j316.433
72659,3.92682975760016,0.57,j15.2377
72659,3.92682975760016,0.57,j89.303
72659,3.92682975760016,0.57,j305.1750
72659,3.92682975760016,0.57,j16.197
72659,3.92682975760016,0.57,j15.2383
72659,3.92682975760016,0.57,j16.592
72659,3.92682975760016,0.57,j182.480
72659,3.92682975760016,0.57,j06.663
72659,3.92682975760016,0.57,j67.684
72659,3.92682975760016,0.57,j15.987
72659,3.92682975760016,0.57,j15.1270
72659,3.92682975760016,0.57,j15.544
hip42220,8.56545577336757,1.417,j86.381
hip42220,8.56545577336757,1.417,j886.209
hip42220,8.56545577336757,1.417,j885.185
hip42220,8.56545577336757,1.417,j70.686
hip42220,8.56545577336757,1.417,j888.130
hip42220,8.56545577336757,1.417,j351.173
hip42220,8.56545577336757,1.417,j87.378
hip42220,8.56545577336757,1.417,j857.157
hip42220,8.56545577336757,1.417,j70.379
hip42220,8.56545577336757,1.417,j04.475
hip42220,8.56545577336757,1.417,j246.1130
hip42220,8.56545577336757,1.417,j165.420
hip42220,8.56545577336757,1.417,j166.72
hip42220,8.56545577336757,1.417,j78.238
hip42220,8.56545577336757,1.417,j63.489
hip42220,8.56545577336757,1.417,j849.106
hip42220,8.56545577336757,1.417,j137.285
hip42220,8.56545577336757,1.417,j348.139
hip42220,8.56545577336757,1.417,j66.163
hip42220,8.56545577336757,1.417,j249.308
hip42220,8.56545577336757,1.417,j64.192
hip42220,8.56545577336757,1.417,j133.455
hip42220,8.56545577336757,1.417,j82.780
hip42220,8.56545577336757,1.417,j883.226
hip42220,8.56545577336757,1.417,j28.590
hip42220,8.56545577336757,1.417,j70.970
hip42220,8.56545577336757,1.417,j848.107
hip42220,8.56545577336757,1.417,j70.143
hip42220,8.56545577336757,1.417,j138.672
hip42220,8.56545577336757,1.417,j167.109
hip42220,8.56545577336757,1.417,j07.1033
hip42220,8.56545577336757,1.417,j839.156
hip42220,8.56545577336757,1.417,j911.250
hip42220,8.56545577336757,1.417,j116.941
hip42220,8.56545577336757,1.417,j70.1183
hip42220,8.56545577336757,1.417,j06.329
hip42220,8.56545577336757,1.417,j351.451
hip42220,8.56545577336757,1.417,j15.210
hip42220,8.56545577336757,1.417,j105.184
hip42220,8.56545577336757,1.417,j70.1394
hip42220,8.56545577336757,1.417,j350.137
hip42220,8.56545577336757,1.417,j15.209
