,C,beta,a0,gamma
7391,219.92347155842543,-0.6295761475671668,2.8718035723048927,1.34069471781108
7392,219.92347155842543,-0.6295761475671668,2.8718035723048927,1.34069471781108
7393,219.92347155842543,-0.6295761475671668,2.8718035723048927,1.34069471781108
7394,219.92347155842543,-0.6295761475671668,2.8718035723048927,1.34069471781108
7395,219.92347155842543,-0.6295761475671668,2.8718035723048927,1.34069471781108
7396,247.87938545266428,-0.6815513642479271,3.06396447768149,1.3422247114669137
7397,247.87938545266428,-0.6815513642479271,3.06396447768149,1.3422247114669137
7398,247.87938545266428,-0.6815513642479271,3.06396447768149,1.3422247114669137
7399,246.06890057693647,-0.6800876138945154,3.035021310091018,1.3428593214065088
7400,224.35079772052643,-0.6245798223391403,3.0368445406455624,1.2639117697409146
7401,223.92454058455638,-0.6235754779567056,3.033079739738674,1.2634607717579132
7402,222.71133599080724,-0.6211876389091862,3.023536604539215,1.2609624713725813
7403,222.71133599080724,-0.6211876389091862,3.023536604539215,1.2609624713725813
7404,222.71133599080724,-0.6211876389091862,3.023536604539215,1.2609624713725813
7405,222.99134216805328,-0.624759232518877,3.015330013099269,1.2685041946667204
7406,220.98795991346998,-0.6191012376982887,2.9640344290984277,1.2751188835381952
7407,250.61016208677398,-0.7212235309730851,3.389733393296898,1.259694213802027
7408,250.61016208677398,-0.7212235309730851,3.389733393296898,1.259694213802027
7409,250.61016208677398,-0.7212235309730851,3.389733393296898,1.259694213802027
7410,250.61016208677398,-0.7212235309730851,3.389733393296898,1.259694213802027
7411,249.47876362382848,-0.7339497023488817,3.32837995559804,1.2907906918640775
7412,245.43196133695136,-0.7239643200459319,3.2670036308206054,1.2888639303571032
7413,267.5108676070206,-0.7990685583948443,3.093538668005987,1.434879418776681
7414,260.38179503477613,-0.7746567451211289,3.0358497463641974,1.405808781779661
7415,265.00744189426126,-0.7765531269866107,3.0669139353183987,1.3973021538351849
7416,265.00744189426126,-0.7765531269866107,3.0669139353183987,1.3973021538351849
7417,182.16734529597647,-0.7051236645070174,2.686765098391797,1.3352197671894461
7418,182.16734529597647,-0.7051236645070174,2.686765098391797,1.3352197671894461
7419,183.6602092364943,-0.6855987350606796,2.6002898379603967,1.3444680039363337
7420,183.6602092364943,-0.6855987350606796,2.6002898379603967,1.3444680039363337
7421,197.82836746668025,-0.8215887395800096,2.4922675484237065,1.4880198955035784
7422,184.30290880788135,-0.8162843519127442,2.370196385577846,1.4859187316690043
7423,268.8929785008416,-0.9434786388639028,2.4889712198601797,1.724709359946747
7424,278.82747826054594,-0.9436109903406392,2.663852415531533,1.7004680591239163
7425,278.82747826054594,-0.9436109903406392,2.663852415531533,1.7004680591239163
7426,278.82747826054594,-0.9436109903406392,2.663852415531533,1.7004680591239163
7427,278.82747826054594,-0.9436109903406392,2.663852415531533,1.7004680591239163
7428,298.2192917705098,-0.9420127624471587,2.8942220008928063,1.6792465177047111
7429,299.4909563851643,-0.9463237531790385,2.8963603081134073,1.6832692354937935
7430,299.4909563851643,-0.9463237531790385,2.8963603081134073,1.6832692354937935
7431,273.69654632383595,-0.8469452103462742,2.659467667057692,1.649689302404627
7432,273.69654632383595,-0.8469452103462742,2.659467667057692,1.649689302404627
7433,255.82526218764494,-0.8469972153348425,2.415261051437767,1.6720615912260968
7434,254.4516108293229,-0.8475628303936107,2.3977391736189246,1.6749613789982774
7435,205.85913402834856,-0.6627494950016197,2.0546551380647826,1.5518974345346408
7436,205.85913402834856,-0.6627494950016197,2.0546551380647826,1.5518974345346408
7437,205.85913402834856,-0.6627494950016197,2.0546551380647826,1.5518974345346408
7438,205.85913402834856,-0.6627494950016197,2.0546551380647826,1.5518974345346408
7439,205.85913402834856,-0.6627494950016197,2.0546551380647826,1.5518974345346408
7440,205.85913402834856,-0.6627494950016197,2.0546551380647826,1.5518974345346408
7441,230.38282840208973,-0.7656048864441135,2.30350609422603,1.622525107492156
7442,262.49912183185006,-0.842902276726136,2.499244011774858,1.6739432547598738
7443,261.47516923003576,-0.8405003075310027,2.500843691692288,1.6688017515742937
7444,276.20742948199177,-0.8621110023112302,2.5894585676716892,1.6787245822892287
7445,276.20742948199177,-0.8621110023112302,2.5894585676716892,1.6787245822892287
7446,352.28418776186396,-1.0531441792464222,2.9797474263339794,1.8221256694317107
7447,365.96531624269636,-1.0637795943006074,3.0067438045489707,1.8419282262744316
7448,337.53559570735104,-1.057835438072282,2.7357624063626487,1.8671751672041281
7449,337.53559570735104,-1.057835438072282,2.7357624063626487,1.8671751672041281
7450,337.53559570735104,-1.057835438072282,2.7357624063626487,1.8671751672041281
7451,337.53559570735104,-1.057835438072282,2.7357624063626487,1.8671751672041281
7452,337.53559570735104,-1.057835438072282,2.7357624063626487,1.8671751672041281
7453,301.4382815354479,-1.0070563228520546,2.7108233622548217,1.8131806092215192
7454,301.4382815354479,-1.0070563228520546,2.7108233622548217,1.8131806092215192
7455,301.4382815354479,-1.0070563228520546,2.7108233622548217,1.8131806092215192
7456,254.70255993099494,-0.936840808867565,2.638935072059613,1.7163007428600656
7457,255.8009050844156,-0.961395323739177,2.626922841199149,1.7484356341633296
7458,257.55074737876487,-0.9680546441834292,2.638317539974233,1.7552315432518566
7459,228.94008860214112,-0.9722942058446363,2.315066977077498,1.7902388980618689
7460,228.94008860214112,-0.9722942058446363,2.315066977077498,1.7902388980618689
7461,228.94008860214112,-0.9722942058446363,2.315066977077498,1.7902388980618689
7462,228.94008860214112,-0.9722942058446363,2.315066977077498,1.7902388980618689
7463,228.94008860214112,-0.9722942058446363,2.315066977077498,1.7902388980618689
7464,247.3404170978183,-0.9680020269397733,2.551745025009197,1.7565545197070196
7465,233.97797397465638,-0.9030530912454582,2.548534287585801,1.6817982732614905
7466,233.97797397465638,-0.9030530912454582,2.548534287585801,1.6817982732614905
7467,229.38402910381078,-0.8824423279042168,2.532061499630866,1.6610872899660092
7468,229.38402910381078,-0.8824423279042168,2.532061499630866,1.6610872899660092
7469,235.6043164145828,-0.88656823242872,2.550620936271708,1.6708816637460806
7470,235.6043164145828,-0.88656823242872,2.550620936271708,1.6708816637460806
7471,219.0795901011832,-0.8279695344981917,2.397699301165905,1.6247023443733417
7472,165.17199631246655,-0.6695361977106014,2.214437015151188,1.5634448215650703
7473,183.32525898761264,-0.779799133799634,2.672591750431407,1.5986573415521748
7474,171.86630089245466,-0.7137101822820627,2.5155395387542105,1.5169244162347586
7475,171.86630089245466,-0.7137101822820627,2.5155395387542105,1.5169244162347586
7476,171.86630089245466,-0.7137101822820627,2.5155395387542105,1.5169244162347586
7477,182.72830050862586,-0.7284709354935801,2.5424158250028377,1.5263976032421507
7478,218.05428185621912,-0.7884199366590179,2.613864661085606,1.5712835081151353
7479,218.05428185621912,-0.7884199366590179,2.613864661085606,1.5712835081151353
7480,222.69098018534183,-0.7824252207972149,2.6672218811345445,1.5553058627454173
7481,251.7808880312482,-0.8898216053947064,2.9390828373466746,1.605335003963122
7482,251.7808880312482,-0.8898216053947064,2.9390828373466746,1.605335003963122
7483,251.7808880312482,-0.8898216053947064,2.9390828373466746,1.605335003963122
7484,304.9701689820056,-0.9489433132522535,3.0147847789688753,1.6587951214150465
7485,304.9701689820056,-0.9489433132522535,3.0147847789688753,1.6587951214150465
7486,366.056303009894,-0.9361174831714906,3.458465109784953,1.6747466622386522
7487,366.056303009894,-0.9361174831714906,3.458465109784953,1.6747466622386522
7488,351.5857534199,-0.9390315332639563,3.4918423280565913,1.6758207072625226
7489,339.25369202374816,-0.9416053613698825,3.4194931126052652,1.6732038880609077
7490,339.25369202374816,-0.9416053613698825,3.4194931126052652,1.6732038880609077
7491,373.71569071010873,-1.044558455503236,3.469755990495061,1.764399357422279
7492,404.1697286620569,-1.06963087058921,3.5211209496239033,1.7643797126387573
7493,362.4003162565048,-0.977748639148604,3.3054830847346186,1.7031418945154302
7494,389.7538545143814,-1.0305181879126062,3.510545115957338,1.7336522584506762
7495,389.7538545143814,-1.0305181879126062,3.510545115957338,1.7336522584506762
7496,370.21868079556214,-1.0346872740185646,3.467052995504438,1.7368010353280454
7497,370.21868079556214,-1.0346872740185646,3.467052995504438,1.7368010353280454
7498,267.60295339818185,-0.7735045274196432,2.9436985824372677,1.470145294495383
7499,314.07335305411846,-0.8853462673783805,3.1709693470128615,1.5618877653750403
7500,305.26092109411013,-0.8716018150126763,3.0929510339453605,1.5656749264654928
7501,305.26092109411013,-0.8716018150126763,3.0929510339453605,1.5656749264654928
7502,305.26092109411013,-0.8716018150126763,3.0929510339453605,1.5656749264654928
7503,304.3400075686759,-0.8773665103765886,3.0503897214086857,1.582025154540586
7504,304.3400075686759,-0.8773665103765886,3.0503897214086857,1.582025154540586
7505,304.3400075686759,-0.8773665103765886,3.0503897214086857,1.582025154540586
7506,304.3400075686759,-0.8773665103765886,3.0503897214086857,1.582025154540586
7507,275.39210340412956,-0.7835601259654809,2.918306256220131,1.5153582406684993
7508,334.8610919743511,-0.9489079844096127,3.323009536752293,1.6252389383152364
7509,299.0726227570812,-0.8416741719492289,3.1764431781667426,1.49139964279692
7510,299.0726227570812,-0.8416741719492289,3.1764431781667426,1.49139964279692
7511,321.2151936556812,-0.8815318741814951,3.215573627811243,1.5279014198428453
7512,336.3474128189072,-0.8444153980520946,3.8115979344650652,1.4427684359052249
7513,308.2231730086852,-0.8119823674259458,3.6601968585324505,1.3663212188695135
7514,330.9728783682792,-0.8514936917044167,3.6331351213894,1.4186696327734056
7515,297.2490451236044,-0.8099485824654284,3.276700495525514,1.4493403269813951
7516,309.55823919532196,-0.8457352410605796,3.213204100757283,1.508287529847622
7517,309.55823919532196,-0.8457352410605796,3.213204100757283,1.508287529847622
7518,307.2463306508094,-0.8011350023200634,3.4400738857269486,1.4508507330361418
7519,307.2463306508094,-0.8011350023200634,3.4400738857269486,1.4508507330361418
7520,307.2463306508094,-0.8011350023200634,3.4400738857269486,1.4508507330361418
7521,314.4227990502289,-0.8554336133160505,3.2022355121910135,1.5200931097513295
7522,309.4445060910706,-0.8514325669577529,3.186237127312764,1.5163739920961166
7523,309.4445060910706,-0.8514325669577529,3.186237127312764,1.5163739920961166
7524,309.4445060910706,-0.8514325669577529,3.186237127312764,1.5163739920961166
7525,309.4445060910706,-0.8514325669577529,3.186237127312764,1.5163739920961166
7526,309.4445060910706,-0.8514325669577529,3.186237127312764,1.5163739920961166
7527,318.7055484350667,-0.9081129572420484,3.327185225762436,1.5665253323706732
7528,310.9620453431986,-0.8793356457332875,3.296398710936793,1.5563695204010461
7529,289.2337524654193,-0.826777053637889,3.066573925995593,1.5638238085727785
7530,289.2337524654193,-0.826777053637889,3.066573925995593,1.5638238085727785
7531,289.2337524654193,-0.826777053637889,3.066573925995593,1.5638238085727785
7532,289.2337524654193,-0.826777053637889,3.066573925995593,1.5638238085727785
7533,289.2337524654193,-0.826777053637889,3.066573925995593,1.5638238085727785
7534,323.1120710312023,-0.9159198231563888,3.285130182086904,1.6747536964761682
7535,323.1120710312023,-0.9159198231563888,3.285130182086904,1.6747536964761682
7536,348.9170470443218,-0.9311683474872375,3.38471571210922,1.6733334710008176
7537,363.4585155240168,-0.9453541795266673,3.4136092600454124,1.6866671477017376
7538,356.5804161231,-1.0272890705036908,2.85491276147477,1.8434569680324269
7539,356.5804161231,-1.0272890705036908,2.85491276147477,1.8434569680324269
7540,356.5804161231,-1.0272890705036908,2.85491276147477,1.8434569680324269
7541,373.08802004798963,-1.0326199180290345,2.953950671586874,1.8387722769852113
7542,373.08802004798963,-1.0326199180290345,2.953950671586874,1.8387722769852113
7543,373.08802004798963,-1.0326199180290345,2.953950671586874,1.8387722769852113
7544,373.08802004798963,-1.0326199180290345,2.953950671586874,1.8387722769852113
7545,373.08802004798963,-1.0326199180290345,2.953950671586874,1.8387722769852113
7546,384.24733812651453,-1.0212049729826715,3.1739968683367543,1.8164893746865298
7547,429.54157504507737,-1.0548423158319664,3.257765553419903,1.8208166668993373
7548,429.54157504507737,-1.0548423158319664,3.257765553419903,1.8208166668993373
7549,435.74174658596746,-1.0592351993644373,3.2524149218878464,1.827083414779798
7550,372.8299107733676,-0.9985033441567264,3.243184957479515,1.8126846405920933
7551,394.2618006661891,-1.0495584334276753,3.1493135700839128,1.9105243624646635
7552,344.2712272566308,-1.1693806026983191,2.2036977847357835,2.1644724923909937
7553,274.9347688330239,-0.9125159573177619,2.1794529590485223,1.9181010930761606
7554,274.9347688330239,-0.9125159573177619,2.1794529590485223,1.9181010930761606
7555,274.9347688330239,-0.9125159573177619,2.1794529590485223,1.9181010930761606
7556,274.9347688330239,-0.9125159573177619,2.1794529590485223,1.9181010930761606
7557,274.9347688330239,-0.9125159573177619,2.1794529590485223,1.9181010930761606
7558,246.78897015536478,-0.8154690656229857,2.132619227065944,1.7906417353061965
7559,216.68773415030654,-0.6835304604581462,2.1578391740484526,1.5898929055238407
7560,215.76923203714878,-0.6841804262877177,2.1758493641048577,1.5865056701103257
7561,221.77924145612093,-0.7044371144182777,2.1986602616893505,1.6193426616921736
7562,221.77924145612093,-0.7044371144182777,2.1986602616893505,1.6193426616921736
7563,218.62976091180883,-0.69547887889862,2.19294246317653,1.6115523082869303
7564,214.28373845647815,-0.6892515736953787,2.180490764900788,1.60574403901902
7565,209.16621235030226,-0.674287534868792,2.169668064556759,1.5821580905160504
7566,315.5647170835946,-0.7980515334558225,2.591698845198433,1.661489749711086
7567,315.5647170835946,-0.7980515334558225,2.591698845198433,1.661489749711086
7568,315.5647170835946,-0.7980515334558225,2.591698845198433,1.661489749711086
7569,315.5647170835946,-0.7980515334558225,2.591698845198433,1.661489749711086
7570,315.5647170835946,-0.7980515334558225,2.591698845198433,1.661489749711086
7571,315.5647170835946,-0.7980515334558225,2.591698845198433,1.661489749711086
7572,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7573,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7574,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7575,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7576,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7577,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7578,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7579,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7580,89.42866657562786,-0.45046671196554056,1.38786809204537,1.4418301336532209
7581,92.01548092709275,-0.4401265973735494,1.5049157599322487,1.371180144697191
7582,161.12240548799727,-0.5129484116576914,2.1051389196983212,1.4021300018762095
7583,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7584,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7585,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7586,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7587,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7588,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7589,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7590,202.70180184286397,-0.6206562555255845,2.815337264296523,1.2382425777594372
7591,177.84350890443193,-0.6149303875779139,2.47545997957271,1.2364726904368353
7592,177.84350890443193,-0.6149303875779139,2.47545997957271,1.2364726904368353
7593,177.84350890443193,-0.6149303875779139,2.47545997957271,1.2364726904368353
7594,207.99894462711393,-0.7222198731919132,2.698575033415045,1.2866419039052646
7595,220.0339738758613,-0.7650390885838605,2.78762021331303,1.3066644284355617
7596,220.0339738758613,-0.7650390885838605,2.78762021331303,1.3066644284355617
7597,213.94452899304696,-0.7927581281226583,2.708367070413904,1.3032916147433569
7598,213.94452899304696,-0.7927581281226583,2.708367070413904,1.3032916147433569
7599,213.94452899304696,-0.7927581281226583,2.708367070413904,1.3032916147433569
7600,186.94125575302752,-0.7101206774282831,2.3210255567225357,1.3879303096590796
7601,198.3232993252215,-0.7742764231403968,2.468414644264586,1.3923044795447868
7602,237.47011140150016,-0.8324280365379368,2.5793120080202656,1.528341117038904
7603,237.47011140150016,-0.8324280365379368,2.5793120080202656,1.528341117038904
7604,237.47011140150016,-0.8324280365379368,2.5793120080202656,1.528341117038904
7605,237.47011140150016,-0.8324280365379368,2.5793120080202656,1.528341117038904
7606,237.47011140150016,-0.8324280365379368,2.5793120080202656,1.528341117038904
7607,237.7154267272266,-0.8334810948932898,2.5798947076707757,1.5295610742482406
7608,224.48855506635158,-0.9503888292617305,2.4235595186342573,1.6019285958630787
7609,224.48855506635158,-0.9503888292617305,2.4235595186342573,1.6019285958630787
7610,224.48855506635158,-0.9503888292617305,2.4235595186342573,1.6019285958630787
7611,224.48855506635158,-0.9503888292617305,2.4235595186342573,1.6019285958630787
7612,225.70987073841405,-0.9005152265063622,2.4182095995690696,1.578686051626425
7613,229.04779492327074,-0.8358723108571589,2.6849716641560017,1.5228019203752026
7614,229.04779492327074,-0.8358723108571589,2.6849716641560017,1.5228019203752026
7615,354.444506936241,-0.90738468802485,3.570398411239471,1.5644836565556353
7616,354.444506936241,-0.90738468802485,3.570398411239471,1.5644836565556353
7617,354.444506936241,-0.90738468802485,3.570398411239471,1.5644836565556353
7618,354.4843073202712,-0.9516199499738601,3.4211925683713433,1.627330911548158
7619,354.4843073202712,-0.9516199499738601,3.4211925683713433,1.627330911548158
7620,394.40331562332506,-1.0223349187826885,3.6669147567810114,1.68537368856659
7621,394.40331562332506,-1.0223349187826885,3.6669147567810114,1.68537368856659
7622,425.8562880431467,-1.139741827924513,3.622498838273478,1.8098579187715664
7623,425.8562880431467,-1.139741827924513,3.622498838273478,1.8098579187715664
7624,425.8562880431467,-1.139741827924513,3.622498838273478,1.8098579187715664
7625,425.8562880431467,-1.139741827924513,3.622498838273478,1.8098579187715664
7626,300.22835751357866,-1.1614688528418957,2.750585071317019,1.8853575511552703
7627,300.5321100525216,-1.1613924920776633,2.7521654146090464,1.8852234350791153
7628,300.5321100525216,-1.1613924920776633,2.7521654146090464,1.8852234350791153
7629,281.5028649113556,-1.1556544969847076,2.6956956866609296,1.8840416541889509
7630,281.5028649113556,-1.1556544969847076,2.6956956866609296,1.8840416541889509
7631,249.75893467337158,-1.1592473371627428,2.533857579520101,1.89529239375776
7632,249.0144190013386,-1.1468748692652393,2.550797511635168,1.8790042160587768
7633,198.62387167219376,-0.8617694349239279,2.4538120483438925,1.5471084983661159
7634,199.97808978202846,-0.8777598109867861,2.459118429359146,1.5601380261192126
7635,321.4511651755827,-0.9540024314888862,2.773841493127872,1.6243641985808863
7636,312.18647162522666,-0.9281085866882696,2.7521216702726923,1.5958283617195055
7637,373.03765417848507,-0.8983047596218667,3.774198008878664,1.5527445272375575
7638,373.03765417848507,-0.8983047596218667,3.774198008878664,1.5527445272375575
7639,452.1225869845566,-1.054454184504558,4.253599595694051,1.652868232335118
7640,614.1038750060001,-1.1249292069309709,5.512946147828077,1.6311149287965372
7641,614.1038750060001,-1.1249292069309709,5.512946147828077,1.6311149287965372
7642,666.769248542957,-1.1056205149942862,6.935085484183167,1.5143763202171874
7643,699.5321362764134,-1.1271390274479716,7.314976529446454,1.4871855247767702
7644,699.5321362764134,-1.1271390274479716,7.314976529446454,1.4871855247767702
7645,681.1232070052993,-1.1104116325339994,7.158937070983422,1.4819228410830514
7646,681.1232070052993,-1.1104116325339994,7.158937070983422,1.4819228410830514
7647,735.3121912451768,-1.1292651548593395,5.971105391168214,1.6608590063440345
7648,729.6645741088176,-1.1273002264286094,6.094902111924938,1.6422101431586889
7649,653.6727345089157,-1.0904037312175654,6.089513515766455,1.5809767004414816
7650,553.5189815188094,-0.9645358932636638,5.714507211711214,1.455072443960908
7651,553.5189815188094,-0.9645358932636638,5.714507211711214,1.455072443960908
7652,496.13064712563795,-0.9323178157510059,5.516080169747919,1.412254034244162
7653,416.03541804640287,-0.8192608839274582,4.7731792035600895,1.375370532491177
7654,416.03541804640287,-0.8192608839274582,4.7731792035600895,1.375370532491177
7655,493.6605913590469,-0.9077202821488006,5.478378728894333,1.40568770343636
7656,493.6605913590469,-0.9077202821488006,5.478378728894333,1.40568770343636
7657,561.1487152521577,-0.9510487911858174,6.161694442293256,1.4243716805288578
7658,350.5331215692035,-0.688576061097834,7.238903231225972,1.052549315798334
7659,350.5331215692035,-0.688576061097834,7.238903231225972,1.052549315798334
7660,321.258688845214,-0.6841721947587357,6.33334715610996,1.1215196989621197
7661,396.12218877811216,-0.7393725673244613,7.795297093386276,1.1206895096402831
7662,396.12218877811216,-0.7393725673244613,7.795297093386276,1.1206895096402831
7663,396.12218877811216,-0.7393725673244613,7.795297093386276,1.1206895096402831
7664,657.9213566432344,-1.0044038796844774,6.726318844605901,1.4547388137223412
7665,657.9213566432344,-1.0044038796844774,6.726318844605901,1.4547388137223412
7666,675.692617156186,-0.9528952129409106,7.4871773503821775,1.340643804584557
7667,675.692617156186,-0.9528952129409106,7.4871773503821775,1.340643804584557
7668,675.692617156186,-0.9528952129409106,7.4871773503821775,1.340643804584557
7669,675.692617156186,-0.9528952129409106,7.4871773503821775,1.340643804584557
7670,702.2066115692063,-0.9704326677731212,7.755797027021966,1.34271442237203
7671,702.2066115692063,-0.9704326677731212,7.755797027021966,1.34271442237203
7672,690.4593803712979,-0.9681433758214218,7.60381909403419,1.3585092836250507
7673,680.5895093254877,-0.9637851321161115,7.61407320772099,1.351955074571978
7674,754.0830204576187,-0.992684891368638,7.611289224881418,1.3898767633183067
7675,754.0830204576187,-0.992684891368638,7.611289224881418,1.3898767633183067
7676,1001.9422770385921,-1.1493190850997554,9.020466049236411,1.4573233791420455
7677,1068.576594644296,-1.2057342781995355,8.426681209879664,1.549449326929803
7678,1068.576594644296,-1.2057342781995355,8.426681209879664,1.549449326929803
7679,879.6028271983243,-1.1579348159439131,6.938862664700458,1.6285066140087034
7680,879.6028271983243,-1.1579348159439131,6.938862664700458,1.6285066140087034
7681,879.6028271983243,-1.1579348159439131,6.938862664700458,1.6285066140087034
7682,879.6028271983243,-1.1579348159439131,6.938862664700458,1.6285066140087034
7683,1039.4722323868486,-1.2834366631425065,6.402481106576897,1.815770503092009
7684,1039.4722323868486,-1.2834366631425065,6.402481106576897,1.815770503092009
7685,1017.6497598946509,-1.2976078519585619,6.1884403057551145,1.8434196258274231
7686,1138.4320827353095,-1.3667727792912863,5.902077838141224,1.9317423234966418
7687,1189.0310613033798,-1.3807753752086627,5.818276786318223,1.9182867355001367
7688,1148.4567044712962,-1.3517275294831337,5.7109647039264235,1.9029341905445145
7689,1510.2604390310958,-1.3016909114601418,7.724193579421154,1.676828270238523
7690,1294.5475966253791,-1.2500984003620381,7.209165777648551,1.6578188130388987
7691,1294.5475966253791,-1.2500984003620381,7.209165777648551,1.6578188130388987
7692,1331.8514486740041,-1.274333028969262,7.369167173946167,1.665203002677192
7693,1331.8514486740041,-1.274333028969262,7.369167173946167,1.665203002677192
7694,1331.8514486740041,-1.274333028969262,7.369167173946167,1.665203002677192
7695,1339.880134818975,-1.27825306742041,7.399933061366711,1.6660532001137316
7696,1339.880134818975,-1.27825306742041,7.399933061366711,1.6660532001137316
7697,1167.2318458848092,-1.2758895358175795,6.307559712324718,1.7647766104032527
7698,1167.2318458848092,-1.2758895358175795,6.307559712324718,1.7647766104032527
7699,1032.7353078126132,-1.2700325824836223,5.537798914579121,1.8107192792985685
7700,1032.7353078126132,-1.2700325824836223,5.537798914579121,1.8107192792985685
7701,1032.7353078126132,-1.2700325824836223,5.537798914579121,1.8107192792985685
7702,1032.7353078126132,-1.2700325824836223,5.537798914579121,1.8107192792985685
7703,977.8967303425366,-1.2183304435366002,5.402173706676805,1.7798841195663442
7704,977.8967303425366,-1.2183304435366002,5.402173706676805,1.7798841195663442
7705,977.8967303425366,-1.2183304435366002,5.402173706676805,1.7798841195663442
7706,1066.4045554163142,-1.2733874377613708,5.8049377877930315,1.7834122639479761
7707,1082.7269915757267,-1.2769263527411199,5.857049661480293,1.7787845112108964
7708,948.195413968023,-1.1695650321167328,6.472758886553716,1.6530951890020524
7709,828.9768903641728,-1.0718770246016915,7.139124056203771,1.4718238466281126
7710,954.2503320391372,-1.1023201249017238,7.708615078144096,1.4787311965560206
7711,921.8745114680644,-1.088621389581253,7.648922324538673,1.4783509890424547
7712,902.708654221391,-1.1298672072490488,7.187700859910465,1.5560723970898667
7713,902.708654221391,-1.1298672072490488,7.187700859910465,1.5560723970898667
7714,902.708654221391,-1.1298672072490488,7.187700859910465,1.5560723970898667
7715,701.3674438621613,-1.061542646601899,5.700368561336845,1.615870450396248
7716,733.8064516027232,-1.0645882603104402,6.155379167553869,1.5637803926799314
7717,733.8064516027232,-1.0645882603104402,6.155379167553869,1.5637803926799314
7718,782.8984847262273,-1.0256537809428885,6.789844871521208,1.4818556595600807
7719,740.0739803835016,-1.0596175358471278,6.236380743716504,1.5533211472582864
7720,740.0739803835016,-1.0596175358471278,6.236380743716504,1.5533211472582864
7721,716.7544799419069,-0.9998846537418237,6.579302503005494,1.4828394033445753
7722,712.2721485707575,-1.0047457271812152,6.369040732295979,1.5155926378820856
7723,642.8636397092728,-0.9785439099902947,5.834387009652052,1.5214148258112064
7724,642.8636397092728,-0.9785439099902947,5.834387009652052,1.5214148258112064
7725,739.615419233394,-1.0581597992298337,6.553104061489546,1.5310876792225654
7726,835.3251952258178,-1.1102938495302932,6.607232428355142,1.5869974584969782
7727,850.7429614543021,-1.1171008079660119,6.684137346157095,1.5929448788899532
7728,840.2053674352375,-1.1076772984380223,6.66037096341169,1.5859171762575723
7729,840.2053674352375,-1.1076772984380223,6.66037096341169,1.5859171762575723
7730,880.8470439908315,-1.1430555885269373,6.788847342913047,1.6134662130814221
7731,880.8470439908315,-1.1430555885269373,6.788847342913047,1.6134662130814221
7732,880.8470439908315,-1.1430555885269373,6.788847342913047,1.6134662130814221
7733,991.1472265809211,-1.22074789253127,6.941776394832585,1.6763682322718987
7734,1021.071738436656,-1.2240925722642975,7.136490860239958,1.6659812791775046
7735,1021.071738436656,-1.2240925722642975,7.136490860239958,1.6659812791775046
7736,837.7519935440996,-1.060889691634833,8.749795190566788,1.3810523451399535
7737,837.7519935440996,-1.060889691634833,8.749795190566788,1.3810523451399535
7738,809.5996204760402,-1.1314284864780129,7.4689222276108875,1.555856408862319
7739,809.5996204760402,-1.1314284864780129,7.4689222276108875,1.555856408862319
7740,809.5996204760402,-1.1314284864780129,7.4689222276108875,1.555856408862319
7741,591.4119292331039,-0.9832642571087902,5.787051521234211,1.5168306473974942
7742,688.7346871677785,-1.0432794101805618,6.745242320889532,1.4921471550425758
7743,688.7346871677785,-1.0432794101805618,6.745242320889532,1.4921471550425758
7744,688.7346871677785,-1.0432794101805618,6.745242320889532,1.4921471550425758
7745,734.2488713230229,-1.0738491209883008,7.01733574755516,1.4951553598481804
7746,759.1324991851195,-1.095717044145879,7.219357593009002,1.50208832592278
7747,759.1324991851195,-1.095717044145879,7.219357593009002,1.50208832592278
7748,759.1324991851195,-1.095717044145879,7.219357593009002,1.50208832592278
7749,635.7164705000794,-1.0715604324978643,6.112419332662393,1.523840480842344
7750,532.0481185182805,-0.9208516790320611,6.9788173646664,1.2814993639003252
7751,535.7872778893216,-0.917541278908721,7.1038392126034715,1.2641334603788636
7752,472.03824075254147,-0.8716585951679566,7.2430852525555585,1.2052319087897003
7753,451.6575022185462,-0.9095007362457905,6.077989866217101,1.3683455353382508
7754,513.3088366019088,-0.9755227328713747,5.853498892903588,1.4568812095099073
7755,513.3088366019088,-0.9755227328713747,5.853498892903588,1.4568812095099073
7756,456.1306193764956,-0.906377903601796,6.2023231475791505,1.368280723503542
7757,642.2116385342475,-0.9772460963120797,6.3268695841159195,1.4535848789266135
7758,642.2116385342475,-0.9772460963120797,6.3268695841159195,1.4535848789266135
